Type,Date,Lat,Lng
fire,2/26/2016,47.619215,-122.302545
Medic,2/26/2016,47.61842,-122.30365
fire,2/26/2016,47.629034,-122.304751
fire,2/26/2016,47.691236,-122.306849
fire,2/26/2016,47.691236,-122.306849
Medic,2/26/2016,47.608021,-122.307623
Medic,2/26/2016,47.650742,-122.308009
Medic,2/26/2016,47.661566,-122.308378
fire,2/26/2016,47.661312,-122.309514
fire,2/26/2016,47.668766,-122.313019
Medic,2/26/2016,47.663335,-122.313098
Medic,2/26/2016,47.592105,-122.317281
fire,2/26/2016,47.589467,-122.320417
fire,2/26/2016,47.708935,-122.320569
Medic,2/26/2016,47.720545,-122.32156
Medic,2/26/2016,47.604615,-122.32228
fire,2/26/2016,47.70316,-122.325828
Medic,2/26/2016,47.613037,-122.326981
Medic,2/26/2016,47.599195,-122.327667
Medic,2/26/2016,47.598356,-122.327671
fire,2/26/2016,47.597299,-122.327677
fire,2/26/2016,47.618497,-122.327854
Medic,2/26/2016,47.604161,-122.328079
fire,2/26/2016,47.607945,-122.328471
Medic,2/26/2016,47.611348,-122.328514
fire,2/26/2016,47.592394,-122.329049
Medic,2/26/2016,47.600194,-122.330541
Medic,2/26/2016,47.600194,-122.330541
Medic,2/26/2016,47.602172,-122.330863
Medic,2/26/2016,47.602172,-122.330863
Medic,2/26/2016,47.554913,-122.332269
Medic,2/26/2016,47.616945,-122.332718
Medic,2/26/2016,47.606088,-122.332909
Medic,2/26/2016,47.589807,-122.334195
Medic,2/26/2016,47.600044,-122.334219
Medic,2/26/2016,47.618693,-122.334256
Medic,2/26/2016,47.623322,-122.335837
Medic,2/26/2016,47.698141,-122.337629
Medic,2/26/2016,47.64942,-122.342733
Medic,2/26/2016,47.612025,-122.344231
fire,2/26/2016,47.616138,-122.345235
Medic,2/26/2016,47.615877,-122.35052
fire,2/26/2016,47.6367,-122.351955
Medic,2/26/2016,47.690587,-122.352602
Medic,2/26/2016,47.690587,-122.352602
Medic,2/26/2016,47.66288,-122.353974
Medic,2/26/2016,47.672585,-122.354379
Medic,2/26/2016,47.667143,-122.35442
fire,2/26/2016,47.643625,-122.354512
Medic,2/26/2016,47.529933,-122.355055
fire,2/26/2016,47.68694,-122.358555
fire,2/26/2016,47.68694,-122.358555
Medic,2/26/2016,47.650411,-122.362519
fire,2/26/2016,47.543709,-122.36264
Medic,2/26/2016,47.553321,-122.362969
Medic,2/26/2016,47.697867,-122.367016
Medic,2/26/2016,47.711542,-122.367441
Medic,2/26/2016,47.665806,-122.368609
Medic,2/26/2016,47.721629,-122.369045
Medic,2/26/2016,47.639714,-122.373767
Medic,2/26/2016,47.550136,-122.374989
fire,2/26/2016,47.640701,-122.37616
Medic,2/26/2016,47.561066,-122.376355
Medic,2/26/2016,47.698147,-122.37679
Medic,2/26/2016,47.561944,-122.380504
Medic,2/26/2016,47.690688,-122.381097
fire,2/26/2016,47.559314,-122.384189
Medic,2/26/2016,47.562472,-122.385455
fire,2/26/2016,47.701256,-122.391158
Medic,2/26/2016,47.694248,-122.396936
fire,2/26/2016,47.642178,-122.400975
Medic,2/27/2014,47.547937,-122.260116
fire,2/27/2014,47.655326,-122.279242
fire,2/27/2014,47.509956,-122.282966
Medic,2/27/2014,47.537035,-122.28468
fire,2/27/2014,47.618568,-122.285325
Medic,2/27/2014,47.564112,-122.286056
Medic,2/27/2014,47.723251,-122.286373
Medic,2/27/2014,47.620287,-122.2869
Medic,2/27/2014,47.684855,-122.288222
Medic,2/27/2014,47.730113,-122.292172
Medic,2/27/2014,47.584481,-122.295012
Medic,2/27/2014,47.562271,-122.295699
Medic,2/27/2014,47.721329,-122.296339
Medic,2/27/2014,47.595541,-122.298643
fire,2/27/2014,47.597822,-122.301156
fire,2/27/2014,47.571909,-122.301746
fire,2/27/2014,47.658634,-122.304247
Medic,2/27/2014,47.622217,-122.312641
fire,2/27/2014,47.52474,-122.313996
Medic,2/27/2014,47.619136,-122.315609
fire,2/27/2014,47.582785,-122.316005
Medic,2/27/2014,47.717893,-122.318086
Medic,2/27/2014,47.643195,-122.319596
fire,2/27/2014,47.523057,-122.320013
Medic,2/27/2014,47.607218,-122.320752
fire,2/27/2014,47.608621,-122.320756
fire,2/27/2014,47.623385,-122.320928
Medic,2/27/2014,47.709488,-122.323301
Medic,2/27/2014,47.701329,-122.323684
Medic,2/27/2014,47.69681,-122.327101
fire,2/27/2014,47.600034,-122.327396
Medic,2/27/2014,47.602985,-122.328535
Medic,2/27/2014,47.6069,-122.329051
Medic,2/27/2014,47.6122,-122.329292
fire,2/27/2014,47.604413,-122.329842
Medic,2/27/2014,47.613528,-122.332042
fire,2/27/2014,47.61015,-122.333556
fire,2/27/2014,47.61015,-122.333556
fire,2/27/2014,47.601602,-122.334179
Medic,2/27/2014,47.618693,-122.334256
Medic,2/27/2014,47.602348,-122.337148
Medic,2/27/2014,47.589841,-122.337638
Medic,2/27/2014,47.613727,-122.339174
Medic,2/27/2014,47.620061,-122.341084
Medic,2/27/2014,47.611173,-122.344772
Medic,2/27/2014,47.731129,-122.345064
Medic,2/27/2014,47.723218,-122.348195
Medic,2/27/2014,47.654394,-122.348578
Medic,2/27/2014,47.723436,-122.355547
Medic,2/27/2014,47.730829,-122.356907
fire,2/27/2014,47.553758,-122.370928
Medic,2/27/2014,47.573182,-122.386763
Medic,2/27/2014,47.557408,-122.392263
Medic,2/27/2014,47.523513,-122.392704
fire,2/27/2014,47.568033,-122.400715
Medic,2/27/2014,47.656251,-122.400895
Medic,2/27/2014,47.560707,-122.401645
Medic,2/27/2014,47.674941,-122.404639
Medic,2/27/2015,47.502755,-122.244765
Medic,2/27/2015,47.537042,-122.281293
fire,2/27/2015,47.538882,-122.284099
Medic,2/27/2015,47.537035,-122.28468
fire,2/27/2015,47.521143,-122.290206
Medic,2/27/2015,47.571233,-122.291003
Medic,2/27/2015,47.668533,-122.292644
fire,2/27/2015,47.562728,-122.294695
Medic,2/27/2015,47.570982,-122.297807
Medic,2/27/2015,47.7122,-122.300348
fire,2/27/2015,47.65604,-122.304571
Medic,2/27/2015,47.582448,-122.305565
Medic,2/27/2015,47.546981,-122.307937
Medic,2/27/2015,47.620503,-122.312698
fire,2/27/2015,47.655998,-122.31426
Medic,2/27/2015,47.58553,-122.31598
Medic,2/27/2015,47.661299,-122.317638
Medic,2/27/2015,47.603246,-122.318102
Medic,2/27/2015,47.607218,-122.320752
Medic,2/27/2015,47.612963,-122.320762
Medic,2/27/2015,47.553354,-122.32152
Medic,2/27/2015,47.604615,-122.32228
fire,2/27/2015,47.498451,-122.323197
Medic,2/27/2015,47.643186,-122.323416
fire,2/27/2015,47.595835,-122.325068
Medic,2/27/2015,47.611943,-122.325987
fire,2/27/2015,47.606584,-122.327007
fire,2/27/2015,47.599968,-122.328965
Medic,2/27/2015,47.602172,-122.330863
Medic,2/27/2015,47.602172,-122.330863
Medic,2/27/2015,47.602769,-122.331409
fire,2/27/2015,47.607266,-122.332451
Medic,2/27/2015,47.606088,-122.332909
fire,2/27/2015,47.601722,-122.334167
Medic,2/27/2015,47.592396,-122.334195
Medic,2/27/2015,47.615086,-122.335521
Medic,2/27/2015,47.623322,-122.335837
Medic,2/27/2015,47.623322,-122.335837
Medic,2/27/2015,47.688877,-122.337772
fire,2/27/2015,47.606835,-122.338197
fire,2/27/2015,47.605657,-122.338654
Medic,2/27/2015,47.610321,-122.343637
Medic,2/27/2015,47.72343,-122.348165
Medic,2/27/2015,47.705066,-122.349422
Medic,2/27/2015,47.714147,-122.350233
Medic,2/27/2015,47.531833,-122.353929
Medic,2/27/2015,47.723436,-122.355547
Medic,2/27/2015,47.634424,-122.355633
fire,2/27/2015,47.653271,-122.359016
Medic,2/27/2015,47.696178,-122.360692
Medic,2/27/2015,47.634866,-122.360991
Medic,2/27/2015,47.535515,-122.36216
Medic,2/27/2015,47.723504,-122.363651
Medic,2/27/2015,47.561926,-122.376204
fire,2/27/2015,47.559261,-122.378845
Medic,2/27/2015,47.668015,-122.383712
Medic,2/27/2015,47.640012,-122.388988
Medic,2/27/2015,47.573583,-122.389421
Medic,2/27/2015,47.6833,-122.39437
Medic,2/27/2015,47.643294,-122.407103
Medic,2/27/2016,47.504461,-122.267503
Medic,2/27/2016,47.669929,-122.268539
Medic,2/27/2016,47.542238,-122.272642
Medic,2/27/2016,47.542468,-122.274596
Medic,2/27/2016,47.699557,-122.275288
Medic,2/27/2016,47.68158,-122.283101
fire,2/27/2016,47.53992,-122.284126
Medic,2/27/2016,47.531663,-122.287802
Medic,2/27/2016,47.670645,-122.289105
fire,2/27/2016,47.691236,-122.306849
Medic,2/27/2016,47.583585,-122.306862
Medic,2/27/2016,47.661582,-122.313125
Medic,2/27/2016,47.71402,-122.319109
Medic,2/27/2016,47.606212,-122.320559
Medic,2/27/2016,47.611169,-122.32076
Medic,2/27/2016,47.614301,-122.320784
fire,2/27/2016,47.585854,-122.321393
Medic,2/27/2016,47.64319,-122.322092
Medic,2/27/2016,47.604879,-122.324007
Medic,2/27/2016,47.624291,-122.324769
fire,2/27/2016,47.604377,-122.325207
Medic,2/27/2016,47.616499,-122.325545
Medic,2/27/2016,47.608949,-122.326069
fire,2/27/2016,47.610903,-122.326571
Medic,2/27/2016,47.69681,-122.327101
Medic,2/27/2016,47.599195,-122.327667
Medic,2/27/2016,47.599195,-122.327667
Medic,2/27/2016,47.595792,-122.327685
Medic,2/27/2016,47.623127,-122.329156
Medic,2/27/2016,47.618002,-122.329182
Medic,2/27/2016,47.618002,-122.329182
Medic,2/27/2016,47.617709,-122.330044
Medic,2/27/2016,47.602114,-122.330809
fire,2/27/2016,47.605897,-122.331199
Medic,2/27/2016,47.534148,-122.332133
Medic,2/27/2016,47.612071,-122.332244
fire,2/27/2016,47.624269,-122.33298
Medic,2/27/2016,47.703624,-122.333909
fire,2/27/2016,47.612701,-122.334021
fire,2/27/2016,47.593232,-122.334194
Medic,2/27/2016,47.605159,-122.335129
Medic,2/27/2016,47.661385,-122.343048
Medic,2/27/2016,47.639116,-122.345396
Medic,2/27/2016,47.522786,-122.345453
Medic,2/27/2016,47.612075,-122.346298
fire,2/27/2016,47.726864,-122.348012
Medic,2/27/2016,47.535406,-122.34924
Medic,2/27/2016,47.680378,-122.35531
fire,2/27/2016,47.673056,-122.35535
fire,2/27/2016,47.719601,-122.355539
Medic,2/27/2016,47.721485,-122.355543
Medic,2/27/2016,47.627192,-122.356823
fire,2/27/2016,47.68694,-122.358555
fire,2/27/2016,47.68694,-122.358555
fire,2/27/2016,47.648537,-122.364846
Medic,2/27/2016,47.518178,-122.367277
Medic,2/27/2016,47.656309,-122.373493
fire,2/27/2016,47.548171,-122.373688
fire,2/27/2016,47.637305,-122.376142
fire,2/27/2016,47.638642,-122.376149
Medic,2/27/2016,47.668667,-122.376214
Medic,2/27/2016,47.668679,-122.385325
Medic,2/27/2016,47.515169,-122.387474
Medic,2/27/2016,47.532926,-122.388777
Medic,2/27/2016,47.579157,-122.410538
Medic,2/28/2014,47.521595,-122.264225
Medic,2/28/2014,47.514281,-122.273169
Medic,2/28/2014,47.722899,-122.293194
Medic,2/28/2014,47.563625,-122.293295
Medic,2/28/2014,47.697564,-122.296021
Medic,2/28/2014,47.7067,-122.301092
fire,2/28/2014,47.661806,-122.304656
fire,2/28/2014,47.661806,-122.304656
fire,2/28/2014,47.663087,-122.305462
fire,2/28/2014,47.663106,-122.307217
fire,2/28/2014,47.589014,-122.309474
Medic,2/28/2014,47.616658,-122.310149
Medic,2/28/2014,47.686676,-122.310892
Medic,2/28/2014,47.532922,-122.31096
Medic,2/28/2014,47.60434,-122.311252
fire,2/28/2014,47.654544,-122.313306
Medic,2/28/2014,47.525591,-122.314535
Medic,2/28/2014,47.592105,-122.317281
Medic,2/28/2014,47.608621,-122.320756
fire,2/28/2014,47.619968,-122.320874
fire,2/28/2014,47.65635,-122.323496
fire,2/28/2014,47.604377,-122.325207
Medic,2/28/2014,47.606444,-122.325563
Medic,2/28/2014,47.599981,-122.326357
Medic,2/28/2014,47.602985,-122.328535
Medic,2/28/2014,47.554898,-122.329538
fire,2/28/2014,47.604413,-122.329842
Medic,2/28/2014,47.602813,-122.331449
Medic,2/28/2014,47.620814,-122.332852
Medic,2/28/2014,47.617173,-122.333103
Medic,2/28/2014,47.708663,-122.333993
fire,2/28/2014,47.626281,-122.334008
fire,2/28/2014,47.577302,-122.335127
Medic,2/28/2014,47.613727,-122.339174
fire,2/28/2014,47.611857,-122.339977
fire,2/28/2014,47.647779,-122.340548
fire,2/28/2014,47.609799,-122.34195
Medic,2/28/2014,47.630586,-122.344677
Medic,2/28/2014,47.614798,-122.348918
fire,2/28/2014,47.617141,-122.352885
Medic,2/28/2014,47.660475,-122.355444
Medic,2/28/2014,47.723436,-122.355547
Medic,2/28/2014,47.527602,-122.364511
fire,2/28/2014,47.657761,-122.365036
Medic,2/28/2014,47.648512,-122.373578
Medic,2/28/2014,47.668671,-122.37759
Medic,2/28/2014,47.646587,-122.381974
Medic,2/28/2014,47.575124,-122.389412
fire,2/28/2014,47.570109,-122.389441
Medic,2/28/2014,47.533505,-122.391538
Medic,2/28/2014,47.659307,-122.400889
Medic,2/28/2014,47.575469,-122.409449
Medic,2/28/2015,47.553131,-122.261963
Medic,2/28/2015,47.5267,-122.264896
Medic,2/28/2015,47.535031,-122.269982
Medic,2/28/2015,47.665667,-122.276018
fire,2/28/2015,47.71095,-122.281144
fire,2/28/2015,47.542292,-122.283626
Medic,2/28/2015,47.683445,-122.285181
Medic,2/28/2015,47.571408,-122.291001
Medic,2/28/2015,47.571233,-122.291003
fire,2/28/2015,47.582224,-122.292998
Medic,2/28/2015,47.686675,-122.298376
Medic,2/28/2015,47.663402,-122.30089
Medic,2/28/2015,47.70866,-122.301278
Medic,2/28/2015,47.679409,-122.30174
Medic,2/28/2015,47.601649,-122.302324
fire,2/28/2015,47.65967,-122.304419
Medic,2/28/2015,47.589576,-122.304832
fire,2/28/2015,47.656572,-122.308297
Medic,2/28/2015,47.693993,-122.314566
Medic,2/28/2015,47.658369,-122.31778
fire,2/28/2015,47.66167,-122.319564
Medic,2/28/2015,47.619145,-122.320861
Medic,2/28/2015,47.568047,-122.322673
Medic,2/28/2015,47.679454,-122.322768
fire,2/28/2015,47.708602,-122.324588
fire,2/28/2015,47.633936,-122.325559
fire,2/28/2015,47.620949,-122.32658
Medic,2/28/2015,47.601643,-122.327656
Medic,2/28/2015,47.61393,-122.327805
Medic,2/28/2015,47.602172,-122.330863
Medic,2/28/2015,47.605897,-122.331199
Medic,2/28/2015,47.601718,-122.331581
Medic,2/28/2015,47.600044,-122.334219
fire,2/28/2015,47.611672,-122.336484
fire,2/28/2015,47.590313,-122.336721
fire,2/28/2015,47.607299,-122.337087
fire,2/28/2015,47.605657,-122.338654
fire,2/28/2015,47.608845,-122.339956
fire,2/28/2015,47.608845,-122.339956
fire,2/28/2015,47.624547,-122.340917
Medic,2/28/2015,47.610321,-122.343637
Medic,2/28/2015,47.616827,-122.345996
Medic,2/28/2015,47.644371,-122.346913
Medic,2/28/2015,47.73104,-122.347764
Medic,2/28/2015,47.614798,-122.348918
Medic,2/28/2015,47.619759,-122.35283
fire,2/28/2015,47.719601,-122.355539
Medic,2/28/2015,47.725503,-122.355552
Medic,2/28/2015,47.521022,-122.365633
fire,2/28/2015,47.517943,-122.371386
fire,2/28/2015,47.580756,-122.380219
Medic,2/28/2015,47.66509,-122.380265
fire,2/28/2015,47.648794,-122.384665
fire,2/28/2015,47.670912,-122.384743
Medic,2/28/2015,47.580917,-122.385184
Medic,2/28/2015,47.509888,-122.388059
fire,2/28/2015,47.564552,-122.388127
Medic,2/28/2015,47.533464,-122.391539
Medic,2/28/2015,47.516328,-122.396308
Medic,2/28/2015,47.66754,-122.398314
Medic,2/28/2015,47.571812,-122.400776
Medic,2/28/2015,47.678349,-122.402354
Medic,2/28/2015,47.668658,-122.410119
fire,2/28/2016,47.540697,-122.269246
Medic,2/28/2016,47.532614,-122.269988
fire,2/28/2016,47.633463,-122.277157
Medic,2/28/2016,47.534834,-122.282614
Medic,2/28/2016,47.541633,-122.288164
Medic,2/28/2016,47.720938,-122.292513
Medic,2/28/2016,47.683433,-122.295897
Medic,2/28/2016,47.651094,-122.298959
Medic,2/28/2016,47.619215,-122.302545
Medic,2/28/2016,47.676048,-122.30382
fire,2/28/2016,47.659434,-122.30429
Medic,2/28/2016,47.580995,-122.304316
Medic,2/28/2016,47.549939,-122.311005
Medic,2/28/2016,47.689198,-122.311132
fire,2/28/2016,47.69492,-122.317112
Medic,2/28/2016,47.674663,-122.323407
fire,2/28/2016,47.604377,-122.325207
fire,2/28/2016,47.618002,-122.329182
fire,2/28/2016,47.545337,-122.329588
fire,2/28/2016,47.703721,-122.330005
Medic,2/28/2016,47.613001,-122.330025
Medic,2/28/2016,47.600194,-122.330541
Medic,2/28/2016,47.602172,-122.330863
fire,2/28/2016,47.690519,-122.33644
Medic,2/28/2016,47.589965,-122.3376
fire,2/28/2016,47.617752,-122.338344
Medic,2/28/2016,47.610743,-122.338702
Medic,2/28/2016,47.65996,-122.342217
Medic,2/28/2016,47.613308,-122.342432
Medic,2/28/2016,47.65816,-122.344596
Medic,2/28/2016,47.618412,-122.355206
Medic,2/28/2016,47.64866,-122.357885
fire,2/28/2016,47.68694,-122.358555
fire,2/28/2016,47.521023,-122.366095
fire,2/28/2016,47.521023,-122.366095
Medic,2/28/2016,47.697867,-122.367016
fire,2/28/2016,47.517403,-122.369337
fire,2/28/2016,47.537147,-122.372553
fire,2/28/2016,47.65632,-122.373453
Medic,2/28/2016,47.669093,-122.373588
Medic,2/28/2016,47.546663,-122.385734
Medic,2/28/2016,47.65066,-122.388513
Medic,2/28/2016,47.640012,-122.388988
fire,2/28/2016,47.580483,-122.390643
Medic,2/29/2016,47.553337,-122.268027
fire,2/29/2016,47.52331,-122.272834
Medic,2/29/2016,47.542466,-122.275011
fire,2/29/2016,47.542466,-122.275011
Medic,2/29/2016,47.556736,-122.277538
Medic,2/29/2016,47.537042,-122.281293
fire,2/29/2016,47.563846,-122.28696
Medic,2/29/2016,47.62253,-122.289162
Medic,2/29/2016,47.681231,-122.292577
Medic,2/29/2016,47.719585,-122.292729
fire,2/29/2016,47.690972,-122.296066
Medic,2/29/2016,47.721329,-122.296339
Medic,2/29/2016,47.661795,-122.298525
fire,2/29/2016,47.630308,-122.299019
fire,2/29/2016,47.679409,-122.301619
fire,2/29/2016,47.62207,-122.3085
Medic,2/29/2016,47.61762,-122.310139
fire,2/29/2016,47.61762,-122.310139
Medic,2/29/2016,47.677948,-122.310902
Medic,2/29/2016,47.699433,-122.312166
Medic,2/29/2016,47.712167,-122.312433
Medic,2/29/2016,47.715942,-122.312561
Medic,2/29/2016,47.620503,-122.312698
Medic,2/29/2016,47.663288,-122.315261
Medic,2/29/2016,47.611679,-122.315437
Medic,2/29/2016,47.560059,-122.316083
fire,2/29/2016,47.594538,-122.319854
fire,2/29/2016,47.599191,-122.321025
Medic,2/29/2016,47.604615,-122.32228
Medic,2/29/2016,47.59667,-122.32229
fire,2/29/2016,47.709488,-122.323301
fire,2/29/2016,47.690676,-122.324344
fire,2/29/2016,47.610903,-122.326571
Medic,2/29/2016,47.534844,-122.328027
Medic,2/29/2016,47.620814,-122.332852
Medic,2/29/2016,47.617173,-122.333103
Medic,2/29/2016,47.615796,-122.334741
Medic,2/29/2016,47.581888,-122.335125
fire,2/29/2016,47.617237,-122.335195
fire,2/29/2016,47.612207,-122.338484
Medic,2/29/2016,47.669712,-122.340012
Medic,2/29/2016,47.649694,-122.344342
Medic,2/29/2016,47.690681,-122.344523
fire,2/29/2016,47.612716,-122.345399
Medic,2/29/2016,47.615877,-122.35052
Medic,2/29/2016,47.579815,-122.354657
Medic,2/29/2016,47.555641,-122.357051
Medic,2/29/2016,47.653811,-122.369996
Medic,2/29/2016,47.668662,-122.37076
fire,2/29/2016,47.65632,-122.373453
Medic,2/29/2016,47.663663,-122.374988
Medic,2/29/2016,47.681476,-122.376774
Medic,2/29/2016,47.670175,-122.378981
fire,2/29/2016,47.689109,-122.381095
Medic,2/29/2016,47.545738,-122.393374
Medic,2/3/2014,47.676022,-122.271568
fire,2/3/2014,47.69058,-122.271891
fire,2/3/2014,47.551903,-122.272529
Medic,2/3/2014,47.695796,-122.276405
fire,2/3/2014,47.538872,-122.284744
fire,2/3/2014,47.539049,-122.284755
Medic,2/3/2014,47.540683,-122.286131
Medic,2/3/2014,47.597662,-122.287018
Medic,2/3/2014,47.683046,-122.288274
Medic,2/3/2014,47.546102,-122.289002
fire,2/3/2014,47.708744,-122.292099
fire,2/3/2014,47.728533,-122.293652
Medic,2/3/2014,47.719279,-122.295233
Medic,2/3/2014,47.572977,-122.301714
Medic,2/3/2014,47.645557,-122.304611
fire,2/3/2014,47.663074,-122.305164
fire,2/3/2014,47.663074,-122.305164
Medic,2/3/2014,47.61682,-122.307201
fire,2/3/2014,47.661258,-122.307245
fire,2/3/2014,47.655305,-122.307943
fire,2/3/2014,47.657559,-122.308302
Medic,2/3/2014,47.559029,-122.309661
Medic,2/3/2014,47.561849,-122.310818
fire,2/3/2014,47.663354,-122.310826
Medic,2/3/2014,47.620503,-122.312698
Medic,2/3/2014,47.655366,-122.314264
fire,2/3/2014,47.719716,-122.315405
Medic,2/3/2014,47.592105,-122.317281
fire,2/3/2014,47.614094,-122.318141
fire,2/3/2014,47.623464,-122.319902
Medic,2/3/2014,47.614078,-122.32044
Medic,2/3/2014,47.607661,-122.322073
fire,2/3/2014,47.614066,-122.322111
Medic,2/3/2014,47.709488,-122.323301
Medic,2/3/2014,47.616648,-122.324491
fire,2/3/2014,47.60771,-122.326721
fire,2/3/2014,47.618497,-122.327854
Medic,2/3/2014,47.618823,-122.330413
fire,2/3/2014,47.602813,-122.331449
fire,2/3/2014,47.60641,-122.334739
Medic,2/3/2014,47.610214,-122.336683
Medic,2/3/2014,47.607557,-122.340392
fire,2/3/2014,47.610972,-122.340465
Medic,2/3/2014,47.712444,-122.342126
Medic,2/3/2014,47.695629,-122.343942
fire,2/3/2014,47.612669,-122.345319
fire,2/3/2014,47.613497,-122.346355
fire,2/3/2014,47.613497,-122.346355
fire,2/3/2014,47.614706,-122.350386
Medic,2/3/2014,47.622089,-122.351371
fire,2/3/2014,47.618988,-122.356753
fire,2/3/2014,47.618988,-122.356753
fire,2/3/2014,47.64324,-122.357121
Medic,2/3/2014,47.62577,-122.359313
fire,2/3/2014,47.551809,-122.362989
Medic,2/3/2014,47.553636,-122.365579
Medic,2/3/2014,47.52828,-122.365857
Medic,2/3/2014,47.518178,-122.367277
fire,2/3/2014,47.568767,-122.370751
Medic,2/3/2014,47.693144,-122.376586
Medic,2/3/2014,47.561081,-122.378956
Medic,2/3/2014,47.670175,-122.378984
Medic,2/3/2014,47.652245,-122.384675
Medic,2/3/2014,47.561106,-122.386778
Medic,2/3/2014,47.560846,-122.389494
Medic,2/3/2014,47.636982,-122.390431
Medic,2/3/2014,47.558909,-122.396314
Medic,2/3/2015,47.515022,-122.258194
fire,2/3/2015,47.677949,-122.262215
Medic,2/3/2015,47.502591,-122.267262
Medic,2/3/2015,47.535387,-122.267284
fire,2/3/2015,47.500611,-122.267727
Medic,2/3/2015,47.542486,-122.26859
Medic,2/3/2015,47.529392,-122.269988
Medic,2/3/2015,47.553825,-122.280571
Medic,2/3/2015,47.542439,-122.280649
Medic,2/3/2015,47.664393,-122.283353
fire,2/3/2015,47.569075,-122.283961
Medic,2/3/2015,47.553431,-122.28527
Medic,2/3/2015,47.672663,-122.285791
Medic,2/3/2015,47.730231,-122.28756
Medic,2/3/2015,47.681705,-122.2887
Medic,2/3/2015,47.532383,-122.290706
Medic,2/3/2015,47.668952,-122.291434
Medic,2/3/2015,47.721245,-122.294072
Medic,2/3/2015,47.721205,-122.294095
Medic,2/3/2015,47.603102,-122.299966
fire,2/3/2015,47.588375,-122.302594
Medic,2/3/2015,47.585293,-122.303456
fire,2/3/2015,47.663374,-122.305457
Medic,2/3/2015,47.619673,-122.307364
